Kab/kota,Provinsi,Kategori,Divaksin 1
Kab. Way Kanan,Lampung,KEAMANAN,0
Kab. Way Kanan,Lampung,KEAMANAN,0
Kab. Way Kanan,Lampung,KEAMANAN,1
Kab. Way Kanan,Lampung,KEAMANAN,1
Kab. Way Kanan,Lampung,PENYULUH AGAMA,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PENDIDIK,15
Kab. Way Kanan,Lampung,PEDAGANG PASAR,8
Kab. Way Kanan,Lampung,PEDAGANG PASAR,0
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,2
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,3
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,LANSIA,64
Kab. Way Kanan,Lampung,LANSIA,6
Kab. Way Kanan,Lampung,LANSIA,2
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,1
Kab. Way Kanan,Lampung,LANSIA,9
Kab. Way Kanan,Lampung,LANSIA,26
Kab. Way Kanan,Lampung,PEDAGANG PASAR,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,11
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,11
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,3
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,4
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,3
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,154
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,40
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,6
Kab. Way Kanan,Lampung,SDM KESEHATAN,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,PEDAGANG PASAR,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,2
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,9
Kab. Way Kanan,Lampung,TNI,18
Kab. Way Kanan,Lampung,TRANSPORTASI PUBLIK,1
Kab. Way Kanan,Lampung,WARTAWAN DAN PEKERJA MEDIA,1
Kab. Way Kanan,Lampung,WARTAWAN DAN PEKERJA MEDIA,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,2
Kab. Way Kanan,Lampung,SDM KESEHATAN,21
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,8
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,6
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,4
Kab. Way Kanan,Lampung,SDM KESEHATAN,7
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,LANSIA,2
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,3
Kab. Way Kanan,Lampung,LANSIA,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,15
Kab. Way Kanan,Lampung,PENDIDIK,35
Kab. Way Kanan,Lampung,PENDIDIK,5
Kab. Way Kanan,Lampung,PENDIDIK,39
Kab. Way Kanan,Lampung,PENDIDIK,5
Kab. Way Kanan,Lampung,PENDIDIK,26
Kab. Way Kanan,Lampung,PENDIDIK,4
Kab. Way Kanan,Lampung,PENDIDIK,7
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,1
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,10
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,1
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,8
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,1
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,4
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,7
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,4
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,3
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,1
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,4
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,54
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,4
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,7
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,2
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,2
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,15
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,12
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,3
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,38
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,6
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,22
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,3
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,2
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,7
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,BUMN,1
Kab. Way Kanan,Lampung,BUMN,1
Kab. Way Kanan,Lampung,BUMN,16
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,6
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,11
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,11
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,71
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,10
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,13
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,18
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,46
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,27
Kab. Way Kanan,Lampung,LANSIA,6
Kab. Way Kanan,Lampung,LANSIA,49
Kab. Way Kanan,Lampung,LANSIA,1
Kab. Way Kanan,Lampung,LANSIA,20
Kab. Way Kanan,Lampung,LANSIA,8
Kab. Way Kanan,Lampung,LANSIA,9
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,LANSIA,58
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,PENDIDIK,7
Kab. Way Kanan,Lampung,PENDIDIK,0
Kab. Way Kanan,Lampung,PENDIDIK,0
Kab. Way Kanan,Lampung,PENDIDIK,1
Kab. Way Kanan,Lampung,PENDIDIK,1
Kab. Way Kanan,Lampung,PENDIDIK,1
Kab. Way Kanan,Lampung,PENDIDIK,0
Kab. Way Kanan,Lampung,PENDIDIK,0
Kab. Way Kanan,Lampung,PENDIDIK,1
Kab. Way Kanan,Lampung,PENDIDIK,0
Kab. Way Kanan,Lampung,PENDIDIK,57
Kab. Way Kanan,Lampung,PENDIDIK,18
Kab. Way Kanan,Lampung,PENDIDIK,39
Kab. Way Kanan,Lampung,PENDIDIK,20
Kab. Way Kanan,Lampung,BUMN,3
Kab. Way Kanan,Lampung,KEAMANAN,0
Kab. Way Kanan,Lampung,KEAMANAN,7
Kab. Way Kanan,Lampung,LANSIA,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,2
Kab. Way Kanan,Lampung,TNI,12
Kab. Way Kanan,Lampung,TNI,8
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,0
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,25
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,16
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,67
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,19
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,39
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,33
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,41
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,7
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,15
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,38
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,106
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,77
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,15
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,138
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,29
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,37
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,128
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,156
Kab. Way Kanan,Lampung,PEDAGANG PASAR,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,4
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,6
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,7
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,2
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,19
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,3
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,3
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,59
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,4
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,6
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,2
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,1
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,0
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,280
Kab. Way Kanan,Lampung,MASYARAKAT UMUM,533
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,6
Kab. Way Kanan,Lampung,SDM KESEHATAN,11
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,2
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,2
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,81
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,18
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,0
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,14
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,5
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,0
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,2
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,4
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,8
Kab. Way Kanan,Lampung,PELAYAN PUBLIK,7
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,97
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,15
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,13
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,7
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,18
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,70
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,6
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,35
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,53
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,17
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,174
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,2
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,79
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,240
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,68
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,66
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,1
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,5
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,393
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,44
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,0
Kab. Way Kanan,Lampung,Menunggu Konfirmasi,54
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,2
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,3
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,0
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,2
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,1
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,4
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,83
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,7
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,34
Kab. Way Kanan,Lampung,PEGAWAI PEMERINTAH,20
Kab. Way Kanan,Lampung,SDM KESEHATAN,16
Kab. Way Kanan,Lampung,SDM KESEHATAN,2
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,20
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,25
Kab. Way Kanan,Lampung,SDM KESEHATAN,13
Kab. Way Kanan,Lampung,SDM KESEHATAN,6
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,3
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,1
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
Kab. Way Kanan,Lampung,SDM KESEHATAN,0
